Module Department,Module Code,Module Name,Event ID,Year,Event Name,Event Type,Duration (minutes),Event Size,Timeslot,WholeClass,Online Delivery,Number of Weeks,Weeks,Room,Room type 2,Room Type 1,Building,Campus,Semester,Room Lock
Royal (Dick) School of Veterinary Studies,BVMS08064_SS1_SEM2_2024/5,The Animal Body Systems & Cases (GEP),E:WCNKVTOQHE,,GEP ABSC - Metabolism Practical Gluconegenesis/AB,Practical,110,60,Thursday 14:00,FALSE,,1,31,0728_00_G.12,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS08064_SS1_SEM2_2024/5,The Animal Body Systems & Cases (GEP),E:ZXP9AKRZV5,Y1,GEP Semester 2 SSLC Y1/2/GEP,Meeting,80,60,Wednesday 13:00,TRUE,,1,34,0781_-1_B.006,General Teaching,Locally Allocated Space,Roslin Institute,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,"BVMS08064_SS1_SEM2_2024/5, BVMS08057_SS1_YR_2024/5","The Animal Body Systems & Cases (GEP), The Animal Body (3)",E:PAAXC5SGDX,Y2,GEP ABSC & Y2 AB3 - NS08b - Eyes anatomy 2,Lecture,50,184,Thursday 11:00,TRUE,,1,28,0728_00_G.58,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS09014_SS1_SEM1_2024/5,Veterinary Pathology,E:14T4XJOSUT,Y3,Y3 Path - Histopath (Basic Processes (2): Chronic Inflammation and Neoplasia)/G16-23_H (starts 11:40),Practical,80,32,Wednesday 11:30,FALSE,,1,12,0728_00_G.12,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS09014_SS1_SEM1_2024/5,Veterinary Pathology,E:2FLDDKZ6KP,Y3,Y3 Path - Histopath (Basic Processes (2): Chronic Inflammation and Neoplasia)/B08-23_C01-16 (starts 10:20),Practical,70,32,Wednesday 10:00,FALSE,,1,11,0728_00_G.12,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS09014_SS1_SEM1_2024/5,Veterinary Pathology,E:2VN83ZHQ26,Y3,Y3 Path - Endocrine Pathology 2 - Specific Conditions,Lecture,50,202,Friday 09:00,TRUE,,1,18,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS09014_SS1_SEM1_2024/5,Veterinary Pathology,E:34QN826ARB,Y3,Y3 Path - Urinary Pathology 3 - Pathology of the Lower Urinary Tract,Lecture,50,202,Tuesday 13:00,TRUE,,1,17,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS09014_SS1_SEM1_2024/5,Veterinary Pathology,E:35LNPE67FL,Y3,Y3 Path - Introduction/ABCD,Practical,30,92,Thursday 09:00,FALSE,,1,9,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS09014_SS1_SEM1_2024/5,Veterinary Pathology,E:3JTVNIPMR8,Y3,Y3 Path - Cardiovascular Pathology 1 - Cardiovascular Pathophysiology and Congenital Disease,Lecture,50,202,Monday 11:00,TRUE,,1,12,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS09014_SS1_SEM1_2024/5,Veterinary Pathology,E:3US5AB4CTG,Y3,Y3 Path - Histopath (Urinary and Reproductive + Neuro Gross)/E_F01-07,Practical,90,32,Wednesday 09:00,FALSE,,1,18,0728_00_G.12,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS09014_SS1_SEM1_2024/5,Veterinary Pathology,E:4LP6OHN32D,Y3,Y3 Path - Cardiovascular Pathology 4 - Vascular Disease,Lecture,50,202,Thursday 10:00,TRUE,,1,12,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS09014_SS1_SEM1_2024/5,Veterinary Pathology,E:4VKR9QWO1V,Y3,Y3 For Info: Peerwise Deadline: 4pm,Reminder,30,202,Thursday 16:00,TRUE,,1,18,,No room required,No room required,,,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS09014_SS1_SEM1_2024/5,Veterinary Pathology,E:5IX8L92GZV,Y3,Y3 Path - Reproductive Pathology 2 - Pathology of the Female Tract II,Lecture,50,202,Thursday 11:00,TRUE,,1,16,0781_00_G.022,General Teaching,Locally Allocated Space,Roslin Institute,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS09014_SS1_SEM1_2024/5,Veterinary Pathology,E:66UP4VZ99W,Y3,Y3 Path - Vet Pathology 11 - Neoplasia 2,Lecture,50,202,Tuesday 10:00,TRUE,,1,11,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS09014_SS1_SEM1_2024/5,Veterinary Pathology,E:6KEWPI1OON,Y3,Y3 Path - Alim Pathology 1 - Pathology of the Alimentary Tract 1,Lecture,50,202,Monday 13:00,TRUE,,1,14,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS09014_SS1_SEM1_2024/5,Veterinary Pathology,E:6NTYVG3H3W,Y3,Y3 Path - Alim Pathology 6 - Liver Pathology 2 and Exocrine Pancreatic Pathology,Lecture,50,202,Monday 10:00,TRUE,,1,15,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS09014_SS1_SEM1_2024/5,Veterinary Pathology,E:7EXGLLZAYT,Y3,Y3 Path - Neuropathology 1 - Basic Neuropathology 1,Lecture,50,202,Tuesday 09:00,TRUE,,1,15,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS09014_SS1_SEM1_2024/5,Veterinary Pathology,E:8MWH41CR3Y,Y3,"Y3 Path - PM/Gross (Basic Processes (1): Fatty and Hydropic Change, Necrosis, Acute Inflammation)/C16-23_D (starts 11:40)",Practical,80,32,Thursday 11:30,FALSE,,1,9,0728_00_G.45,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS09014_SS1_SEM1_2024/5,Veterinary Pathology,E:8XODOP9LZU,Y3,Y3 Path - Reproductive Pathology 4 - Pathology of the Male Tract,Lecture,50,202,Friday 10:00,TRUE,,1,16,0728_00_G.66,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS09014_SS1_SEM1_2024/5,Veterinary Pathology,E:9RE3WPHVYM,Y3,"Y3 Path - PM/Gross (Basic Processes (1): Fatty and Hydropic Change, Necrosis, Acute Inflammation)/F08-23_G01-15",Practical,60,32,Wednesday 10:30,FALSE,,1,10,0728_00_G.45,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
