Rule,CourseID,Num_Violations
Clash,UTSOPEC_YR2_2024/5,2.0
Clash,UTSOPEC_YR3_2024/5,7.0
6hrs per day,UTSOPEC_YR3_2024/5,40.0
Clash,UTSOPEC_YR4_2024/5,11.0
6hrs per day,UTSOPEC_YR4_2024/5,118.0
Clash,UTSOPLA_YR1_2024/5,4.0
6hrs per day,UTSOPLA_YR1_2024/5,17.0
Clash,UTSOPLA_YR2_2024/5,4.0
6hrs per day,UTSOPLA_YR2_2024/5,58.0
Clash,UTSOPLA_YR3_2024/5,5.0
6hrs per day,UTSOPLA_YR3_2024/5,8.0
Clash,UTSOPLA_YR4_2024/5,5.0
6hrs per day,UTSOPLA_YR4_2024/5,10.0
Clash,UTSOPPO_YR1_2024/5,3.0
6hrs per day,UTSOPPO_YR1_2024/5,23.0
Clash,UTSOPPO_YR2_2024/5,5.0
6hrs per day,UTSOPPO_YR2_2024/5,43.0
Clash,UTSOPPO_YR3_2024/5,12.0
6hrs per day,UTSOPPO_YR3_2024/5,96.0
Clash,UTSOPPO_YR4_2024/5,13.0
6hrs per day,UTSOPPO_YR4_2024/5,98.0
Clash,UTSOPPS_YR1_2024/5,3.0
Clash,UTSOPPS_YR2_2024/5,2.0
Clash,UTSOPPS_YR3_2024/5,5.0
6hrs per day,UTSOPPS_YR3_2024/5,8.0
Clash,UTSOPPS_YR4_2024/5,3.0
Clash,UTSOPSO_YR1_2024/5,3.0
6hrs per day,UTSOPSO_YR2_2024/5,3.0
Clash,UTSOPSO_YR2_2024/5,3.0
Clash,UTSOPSO_YR3_2024/5,7.0
6hrs per day,UTSOPSO_YR3_2024/5,30.0
Clash,UTSOPSO_YR4_2024/5,6.0
6hrs per day,UTSOPSO_YR4_2024/5,19.0
Clash,UTSOWRK_YR1_2024/5,3.0
Clash,UTSOWRK_YR2_2024/5,2.0
Clash,UTSOWRK_YR3_2024/5,1.0
Clash,UTSOWRK_YR4_2024/5,2.0
Clash,UTSPAEL_YR1_2024/5,2.0
Clash,UTSPAEL_YR2_2024/5,3.0
6hrs per day,UTSPAEL_YR2_2024/5,6.0
Clash,UTSPAEL_YR4_2024/5,2.0
Clash,UTSPAHA_YR1_2024/5,2.0
Clash,UTSPAHA_YR2_2024/5,4.0
6hrs per day,UTSPAHA_YR2_2024/5,7.0
Clash,UTSPAHA_YR3_2024/5,2.0
Clash,UTSPAHA_YR4_2024/5,2.0
Clash,UTSPALI_YR1_2024/5,2.0
Clash,UTSPALI_YR2_2024/5,4.0
Clash,UTSPALI_YR4_2024/5,1.0
Clash,UTSPANHMAH_YR1_2024/5,12.0
6hrs per day,UTSPANHMAH_YR1_2024/5,86.0
Clash,UTSPANHMAH_YR2_2024/5,5.0
6hrs per day,UTSPANHMAH_YR2_2024/5,45.0
Clash,UTSPANHMAH_YR4_2024/5,1.0
Clash,UTSPANS_YR1_2024/5,1.0
Clash,UTSPANS_YR2_2024/5,3.0
Clash,UTSPANS_YR4_2024/5,1.0
Clash,UTSPAPG_YR1_2024/5,1.0
Clash,UTSPAPG_YR2_2024/5,3.0
Clash,UTSPAPG_YR4_2024/5,2.0
6hrs per day,UTSPAPO_YR1_2024/5,1.0
Clash,UTSPAPO_YR1_2024/5,2.0
Clash,UTSPAPO_YR2_2024/5,4.0
6hrs per day,UTSPAPO_YR2_2024/5,40.0
Clash,UTSPAPO_YR4_2024/5,9.0
6hrs per day,UTSPAPO_YR4_2024/5,75.0
Clash,UTSPAPY_YR1_2024/5,3.0
6hrs per day,UTSPAPY_YR1_2024/5,12.0
Clash,UTSPAPY_YR2_2024/5,4.0
6hrs per day,UTSPAPY_YR2_2024/5,22.0
Clash,UTSPAPY_YR4_2024/5,1.0
Clash,UTSPMGTBSCH_YR1_2024/5,2.0
Clash,UTSPMGTBSCH_YR2_2024/5,3.0
Clash,UTSPMGTBSCH_YR3_2024/5,4.0
Clash,UTSPMGTBSCH_YR4_2024/5,4.0
Clash,UTSPRMG_YR3_2024/5,1.0
Clash,UTSPRMG_YR4_2024/5,3.0
Clash,UTSWENG_YR1_2024/5,2.0
Clash,UTSWENG_YR2_2024/5,4.0
6hrs per day,UTSWENG_YR2_2024/5,7.0
Clash,UTSWENG_YR3_2024/5,6.0
6hrs per day,UTSWENG_YR3_2024/5,39.0
Clash,UTSWENG_YR4_2024/5,10.0
6hrs per day,UTSWENG_YR4_2024/5,69.0
Clash,UTTEXTEBAH_YR3_2024/5,2.0
Clash,UTTEXTEBAH_YR4_2024/5,1.0
Clash,UTTHEPHBSCH_YR1_2024/5,4.0
6hrs per day,UTTHEPHBSCH_YR1_2024/5,5.0
Clash,UTTHEPHBSCH_YR2_2024/5,5.0
6hrs per day,UTTHEPHBSCH_YR2_2024/5,16.0
Clash,UTTHEPHBSCH_YR3_2024/5,3.0
6hrs per day,UTTHEPHBSCH_YR3_2024/5,5.0
Clash,UTTHEPHBSCH_YR4_2024/5,11.0
6hrs per day,UTTHEPHBSCH_YR4_2024/5,58.0
Clash,UTTHEPHMPHYS_YR1_2024/5,4.0
6hrs per day,UTTHEPHMPHYS_YR1_2024/5,5.0
Clash,UTTHEPHMPHYS_YR2_2024/5,5.0
6hrs per day,UTTHEPHMPHYS_YR2_2024/5,16.0
Clash,UTTHEPHMPHYS_YR3_2024/5,3.0
6hrs per day,UTTHEPHMPHYS_YR3_2024/5,5.0
Clash,UTTHEPHMPHYS_YR4_2024/5,11.0
6hrs per day,UTTHEPHMPHYS_YR4_2024/5,58.0
Clash,UTTHEPHMPHYS_YR5_2024/5,11.0
6hrs per day,UTTHEPHMPHYS_YR5_2024/5,52.0
Clash,UTVETNSCBSC_YR3_2024/5,7.0
6hrs per day,UTVETNSCBSC_YR3_2024/5,43.0
Clash,UTVETPHYBSC_YR3_2024/5,6.0
6hrs per day,UTVETPHYBSC_YR3_2024/5,35.0
